artist,text
krawczyk,Jaki Pan chwały wielkiej uniżył się z wysokiej! Pałacu kosztownego żadnego nie miał zbudowanego Pan wszego stworzenia
krawczyk,Bo każda chwila zmienia grę - he! Może w końcu zmieni cię - hej! I gdy znajdę sposób Będę panem losu Czy ty sama chcesz czy nie
kaczmarski,"I potakuje mu Kaleka, Niezłomny demokracji stróż: Stalin to ktoś na miarę wieku, Oto mąż stanu, oto wódz!"
krawczyk,"Jestem pewien, że gdy odejdziesz już Ten najdłuższy dzień będzie trwał Ale jeszcze dziś nie wie tego nikt Kto ostatni będzie się śmiał"
kaczmarski,"Mój Bóg pochyla się nade mną. - Wstań - mówi, choć za oknem ciemno I sen domaga się pointy. Sam nie zna snu, więc mnie pogania Do mycia zębów, do śniadania, Siłą perswazji i zachęty."
kaczmarski,"A tam (jeśli wierzyć pieśni) Wierna żona, dom w winnicy; Niecierpliwi i obleśni Rządzą schedą zalotnicy. Piją wino, rżną barany - Jeden z nich ma być wybrany."
krawczyk,"Jak nocą sen Niby wolny, choć za szkłem Swoich niepotrzebnych łez Ratuj mnie! Pomóż żyć, po prostu żyć Tylko o to proszę cię!"
kaczmarski,"Życie takie ma klimaty, Że co dobre - to na raty. Zachwalają ci plakaty Szmaty, szmal i lepsze światy: Wybierz kierat, zbieraj baty - Olewamy te klimaty, tak, czy siak."
kaczmarski,"Pan zaś spluwa żółtawo, smarka w palce bez chustki I na krzesło ""stół"" mówi, a na stół mówi ""stoł"", Patrzy kucharz niemiecki wraz z kucharzem francuskim Jak łososia z kawiorem między zęby już wziął."
kaczmarski,"Tato! Dawno już nie działam, to się teraz nie opłaca. Wszystko sypie się, więc jestem od miesiąca w opozycji - Jest nas wielu - będzie więcej, Kościół, nauka i praca, Śledzą nas i byłem już przesłuchiwany na milicji!"
krawczyk,I chociaż w życiu pokonałem  tyle najtrudniejszych dróg  i czasem przyszło zgubić się  to jestem z wami teraz tu  gdzie rodzinnego domu próg  domu próg
kaczmarski,"Jeśli ci z kiszek zrobią struny,   Czaszkę powlecze szara pleśń -   W zaświatach pasł się będziesz dumny,   Że gra ktoś na nich smutną pieśń."
kaczmarski,Odkopywaliśmy miasto Pompeję Jak się odkrywa spodziewane lądy Gdy okiem ludzkim nie widziane dzieje Jutro ujrzane potwierdzą poglądy Z których dziś jeszcze głupców tłum się śmieje
kaczmarski,"Stworzony jesteś na arenę, Żywiołem twoim tłum i wrzask. Zapłacisz chętnie każdą cenę Za scen oślepiający blask."
krawczyk,Nasze drogi się spotkały By stworzyć jeden trakt Teraz wiedzie nas w nieznany Jeszcze dotąd świat.
kaczmarski,"Na parterze domu w którym przyszło mieszkać nam Krwisty neon w wystawowej szybie lśni. U Leona zakład się fryzjerski mieści tam Do dusznego wnętrza wiodą wypaczone drzwi. Kto chce z domu wyjść ten musi minąć zakład ten, Zanim wchłonie go ulicy wielkomiejski gwar, Więc wychodząc z domu Do Leona wchodzi się Czemu - nie wiadomo - nawyk, mus czy czar."
krawczyk,"Który to już raz Przymykam oczy, Żeby ukryć twarz W ramionach nocy?"
krawczyk,Kto skacze do basenu Rozbije nos o dno Pływanie tak więc trenuj By to ci płynnie szło
kaczmarski,"I tak bez końca - (Ocean niebem prześwietlany) Nuda władzy, której pies gorliwie słucha, Oszustwo, wysiłek próżno powtarzany - I skrucha."
krawczyk,"Nie zabraknie mi, czego ty Czego ty byś sam nie potrzebował (nie zabraknie) Co darujesz mi Tego nie mógłbym odnaleźć Nie mógłbym, mogę patrzeć lecz Co naprawdę będę widział, tego nie wiem, tego nie wiem Nie zabłądzę, nie Chociaż tyle dróg przede mną Tyle dróg"
krawczyk,Only you only you can make the darkness bright
krawczyk,"Czas wszystko zmienia i chciałby zmienić nas, Gdy nasze marzenia szybują wprost do gwiazd... Nie odwróci żadnej z kart czas szalony, Bukiet uczuć pragnę mieć dla ciebie..."
krawczyk,Daj mi tylko jeszcze jeden dzień Potem wszystko niech odejdzie w cień
krawczyk,"2. Powiedz mi proszę, jak to się stało, Jaki w tym wszystkim sens, że zamiast razem być wciąż oddalamy się. Gdzie się zgubiły dawne marzenia,  a ważne słowa tracą znaczenie. Powiedz mi, co z nami dziś stało się? To nasze życie nas nie rozpieszcza. Co dzień coś zmienia, co dzień coś miesza. Jednak wiem nadejdzie lepszy czas."
krawczyk,"Maria -  twojej twarzy biały owal pozostanie w mej pamięci, gdy rozłąki przyjdzie dzień"
kaczmarski,"Ledwie świt nad miastem blady   Drzwi śmietnika już odmyka,   Wczoraj z walizkami gwiazdor,   Dzisiaj z workiem jak słoikarz."
krawczyk,Okropna chandra Gdy salamandra Iskry dokoła śle Lecz na to prawda W starym przysłowiu: Szukasz ognia - sparzysz się!
krawczyk,"Cygan z wojenki powrócił, Cyganki nie zastał już, i inny jej w głowie zawrócił. /2x innego kochała już. /2x"
kaczmarski,"Nie ma już także babki klozetowej; Są sprytni ludzie co swym życiem rządzą: Poszła nareszcie po rozum do głowy, Z pięćdziesięciu groszy zrobiła pieniądze."
krawczyk,Lot numer 205 W obłoku biały ślad A ja mam tyle zdjęć z przed lat Tyle pożółkłych zdjęć z przed lat Lot numer 205 Niezbiegły jeszcze czas Coś z niego żyje jeszcze gdzieś W każdym z nas
krawczyk,Jeśli zechcesz w drodze zdrzemnąć się Kierownicę przejmę ja A jeśli zechcesz sama popracować na ulicy Zaraz zniknę w jednej z bram Jeśli chcesz dać ojca swemu dziecku Albo tylko przejść się na chwileczkę Przejść przez dach Jestem twój
kaczmarski,"A mikroskop - dar Pionierów, stary rupieć Jakoś nic powiększyć nie chce jak na złość. W biologicznej znów zaczęło cuchnąć trupem, Bo spirytus z preparatów wypił ktoś."
krawczyk,"Samotny zawsze traci A w czołgu zyskasz braci Choć różnych, to jeden nasz los W obronie czy w pogoni Pancerny brat osłoni I ciosem odpowie na cios"
kaczmarski,"Wreszcie lek na duszy blizny: Polska - suknem Radziwiłła. Wróg prywatny - wróg ojczyzny, Niespodzianka, jakże miła. Los, sumienie, panny stratę Wynagrodzi spór z magnatem,   Hej, kto szlachta - za Kmicicem!   Hajda na Wołmontowicze"
kaczmarski,"A gdy komunizm w śmierci się nie zmieści Gryząc nas w oczy, jak brudne pazury - Z tych, co się skarżą, czy znajdzie się który, Co go dobije na łożu boleści? Wiem, że myśl o tym z czułością się pieści, Lecz gdy realne kroją się kontury, Gdy stal się staje sekatorem skóry Zabić - i przy tym siebie nie zbezcześcić To niemożliwe. Kwadratura koła. Bezbronność zasad i zaśpiew Chochoła (Chyba, że tylko jako temat pieśni...) Szkoda nas wszystkich do tej walki zgoła; Tam, gdzie jest człowiek, zawsze będą szczury I krew, co wieczne spryskuje marmury. (Nam tylko stawić, lub - pochylić czoła..."
kaczmarski,"I na własnych nogach przekroczyłem Bug Razem z Armią Czerwoną, jako Politruk."
krawczyk,Zamknij oczy Zamknij drzwi Dziś nie grozi ci już nic będę twój dzisiaj wieczorem
krawczyk,"Nie odnajdziesz już czasu, który minął Nie zawrócisz z drogi, więc nie wołaj Żyjmy, ciesząc się każdą godziną Bo o świcie umiera nasze wczoraj"
kaczmarski,"Na dole jest - piszą - nas sześćdziesiąt procent, A procent wyznacza przecież moc roztworu. Smak życia określa dziś popiół i ocet - Popiół żyzny, ocet chroni od pomoru; Lecz kto sobie głowę posypie popiołem Za nakazem szczerych własnej duszy ocen? Kto, octem karmiony, dokona wyboru Między wątłym wieszczem a silnym matołem, Który chce jedynie aby bić mu czołem Ubijając przy tym ukryte w nim moce?"
kaczmarski,Fart się z ikrą wita - Jak to z łotrzykami: Chojrak rżnie dżygita Blady za uszami. Rżnie dżygita chojrak Za uszami blady - Łotrowska dintojra Niewarta ballady.
kaczmarski,"Lecz znajoma Rosjanka macha na to ręką: Zbrodnia dla niej – zwykłością, samobójstwo – męką. Dać się zabić to klęska, słabość i pokora, W samobójstwie poety – czyn i metafora! Więc szepce: „Gołubczik, tyś moim Sergiuszkiem…” – I wisi Jesienin. Wisi nad jej łóżkiem."
kaczmarski,"Orzekł spowiednik - zbawisz owce swe Gdy stanie wróg za progiem; Więc je zbawiałem nie pojmując, że Swój - może też być wrogiem."
kaczmarski,"Był Kraj, co wieki cierpień znał, Pieśń pismem blizn pisaną śpiewał, A ziemia żyzna mierzwą ciał Rodziła myśli jako drzewa. Aż powiał nad nią twardy wiatr I posiał w glebę plon zatruty. Wymarłym wielkim drzewom w ślad Skarlałe rodzą się kikuty."
kaczmarski,"Wie, kto ratował kiedy tonącego, Że ratowany - ratownika dławi I, kogo przed tym w porę nie ostrzegą Ten i sam tonąc - topielca nie zbawi; Najprostszy morał pragnę wysnuć z tego: Trudniej człowieka niż państwo naprawić, Więc, zgryźć nie mogąc twardego orzecha, Kto tonął - tonął, a kniaź się uśmiechał."
kaczmarski,"Ach, świat przebrzmiałych dźwięków Jakąż melodię wiódł! Już jej nie wskrzesisz ręką, Już nie ma tamtych nut..."
krawczyk,"Są artyści znakomici Co śpiewają sobie tak W dębach zięba: Fifi, fifi Kraska z gniazdka: Rak, rak, rak"
kaczmarski,Odbiciu swych wstydów i zniewag Co ciałem oblekły się bliźnim. Wytłukli do cna żyzne myśli I światło się od nich oddala;
kaczmarski,"Zamknąć, z poczuciem że na zawsze Arsenał środków ostatecznych: Proch samopalny, cierpień lonty, Do argumentów wszystkosiecznych. To wcale nie jest takie łatwe Zwinąć ostatnich redut mapę"
krawczyk,Miło było nam razem Tyle było tych wrażeń Że ich czas nie wymaże Zawsze będzie ich żal
kaczmarski,"Karki jak dęby, serca - dzwony, W umysłach prawda, jak łza, czysta: Nie bacząc na rachunek słony Grzmimy, jak jeden wielki wystrzał. Szubrawcy drżą, padają trony, Jutrzenka nam się jawi mglista; Przed lustrem ćwiczy już ukłony Ten, który bunt nasz wykorzysta."
kaczmarski,"Sztuka zrobić coś na spoko: Puścić ściemę, uwić kokon, Nie oddawać się podskokom - Świat - nie kwiat, a los - nie kokos, Nie świrować, żyć na oko, Całą resztę mieć głęboko, tak, czy siak."
kaczmarski,Rozrzucone po podłodze Paci zabaweczki Mama tatę karci srodze Zajmijże się dzieckiem!
krawczyk,pan Jezus był żeglarzem gdy przechadzał się po wodzie spędził lata na czuwaniu w swej samotnej wieży z drewna gdy upewnił się że tylko mogą widzieć go tonący rzekł - Żeglować będą ludzie aż ich morze wyswobodzi...
kaczmarski,"Wśród pól i rozlewisk tam białe są miasta, Gdzie końmi handlują, jedwabiem i siarką. Nad targiem wyrasta przejasny monastyr, Chorały i charkot, Ikona i koń, Wędzidło i złota dłoń."
kaczmarski,"Bez tego strachu którym czuł Co dzień, gdy mogłem runąć w dół Przez chwilę lęku, nieuwagi, chwilę pecha Naprawdę nie mam po co żyć Po ziemi chodzić, gorycz pić - Nie, takie życie mi się wcale nie uśmiecha!"
kaczmarski,"Leżę ja niegłęboko, Więc czuję, jak wokół Ogarnia niepokój Czerwone Robaki. Póki trupów było w bród, Żyło im się tu, jak z nut. Ale potem zwykły głód Dał się im we znaki."
kaczmarski,"By móc się podzielić swoim niepokojem  Z kimś, kto tak się boi przyznać: ja się boję!"
krawczyk,"o! jest gdzieś niebo jak len o, o, o! noc za krótka na sen o! dom, gdzie czeka znów ktoś i gdzie miejsca jest dość dla spóźnionych gości o! twój rysunek na szkle tylko na nim już dziś nie ma mnie... nie ma mnie"
kaczmarski,"I cierpią, gdy śmieje się z nich świat zwycięski, Niepomni, że mądry Nie śmieje się z klęski."
krawczyk,Bo każda chwila zmienia grę Być może w końcu zmieni cię...
kaczmarski,"Godny to kraj i mieszkańcy są godni, Głupiec czyn widzi, a mędrzec – przyczynę – Czar to jakowyś, czar na służbie zbrodni Ludzi odmienił, odmienił krainę. Drzemią tu dusze i oliwne gaje Winnic nasiona i wiedza uprawy – Lecz budząc się – człowiek człowiekiem się staje, A obudzić go – powód do sławy."
kaczmarski,"To, czy w czas dżumy włączasz się w klekotek grzechot By ogłuszyć zarazę - czy szukasz - kto chory, To, czy sobie wystarcza, czy czeka na echo - Odróżnia hymn pychy od hymnu pokory."
kaczmarski,"""Głupi Jasiu, głupi Jasiu"":  śmiał się w lesie szczebiot ptasi. Prawda to, że ci rozumu brak! Woda życia nie istnieje,  a w obczyźnie nam zmarniejesz. Ale on przed siebie szedł i tak,  ale on przed siebie szedł i tak!"
kaczmarski,Na co patrzysz madonno bufetu Znad ołtarza kielichów i flaszek Czy oślepia cię światło kinkietów Czy ogłusza cię gwar głosów naszych Patrzysz w przestrzeń tu nie ma przestrzeni Za twoimi plecami jest lustro W lustrze my w dymnym świetle spleceni A ty patrzysz jak patrzy się w pustkę
kaczmarski,"Żre was ciekawość i odraza: - Taki człowieczy, choć nieduży, Nijaki, jak na okaz płaza... - Wszyscyśmy płazy w gwiazd kałuży."
kaczmarski,Za nic rozgłos mam i sławę Ale lubię sceny skrawek Gdzie mój warsztat stoi. Na nic mych kolegów jęki Gdy nie słucha mojej ręki - Albo gdy nie stroi!
kaczmarski,Jestem postacią na wskroś tragiczną Najtrudniejszegom dokonał wyboru: Między obozem dla nieprawomyślnych A honorami i łaską dworu.
kaczmarski,Twardy twardy sznur Skórę kości trze Ciągnę ciągnę w dół Z rąk wymyka się
kaczmarski,"Czemu winna szarańcza, Gdy się nagle roztańcza Bo posyła ją głód w żerowiska? Kosą śmierci posłańca Bór soczysty wykańcza Nie chybiając ni płatka, ni listka. W tłumie - bór i szarańcza."
krawczyk,Jak dobrze to pamiętam Ten ranek pełen słońca I rozjarzone niebo I świerszczy śpiew na łące To wtedy stanął czas Tu uśmiechnęłaś się I zamieniłaś świat W kolorowy sen
krawczyk,"Z nią wciąż i dalej znów spotykam się I karny dzień, w którym nie ma jej, jest już straconym dniem."
kaczmarski,"Pod prąd wąwozem w twarz ognistym wiatrom    Po końskie brzuchy w nurt płynącej lawy    Prze szwoleżerów łatwopalny szwadron    Gardła armatnie kolanami dławić    W mokry mrok topi głowy szwoleżerów    Deszcz gliny, ziemi i rozbitej skały    Ci, co polegną - pójdą w bohatery    Ci, co przeżyją - pójdą w generały       Potem twarz z ognia jeszcze nieobeschłą    Będą musieli w szczere giąć uśmiechy    Z oczu wymazać swoją hardą przeszłość    Uszy nastawić na szeptów oddechy    Zwycięskie piersi obciążą ordery    I wstęgi spłyną z ramion sytych chwały    Ci, co polegli - idą w bohatery    Ci, co przeżyli - idą w generały       Potem zaś czyści w paradnych mundurach    Galopem w wąwóz wielkiej polityki    Gdzie w deszczu złota i kadzideł chmurach    Pióra miast, armat, państw krzyżują szyki    I tylko niektórym ominie pokuta    W mrowisku lękiem karmionych koterii    Nieść będą ciężar wytrząśniętej z buta    Grudki zaschniętej gliny Somosierry       Ale twarz z ognia jeszcze nieobeschłą    Będą musieli w szczere giąć uśmiechy    Z oczu wymazać swoją hardą przeszłość    Uszy nastawić na szeptów oddechy    Nie ten umiera co właśnie umiera    Lecz ten, co żyjąc w martwej kroczy chwale    Więc ci, co zginęli, poszli w bohatery    Ci, co przeżyli - muszą walczyć dalej"
kaczmarski,"Byli - i nie ma ich, ach - cóż za wielka strata! Jak nazywali się? Któż dzisiaj tego świadom? Ach! Georges de Selve! Obiecujący dyplomata... Ach! Jean de Dinteville, francuski ambasador..."
kaczmarski,"""Wiosną lody ruszyły, Panowie Przysięgli."" Zakwitają pustynie, śnieg się w słońcu zwęglił, Bóg umiera na Krzyżu, ale zmartwychwstaje, Kurczak z pluszu wysiedział Wielkanocne Jaje, Baran z cukru nie martwi się losu koleją, Świtem ptaki w niebieskim zapachu szaleją. Tyle razy to wszystko już się wydarzyło, Więc dlaczego przed strachem chowamy się w miłość?"
krawczyk,Ja myślę że to już święta rodzinny dom spokojny dom Powitamy śpiewem ten dzień To jest znak że świąt już nadszedł czas.
krawczyk,Odkładana tyle lat Przeczuwana już nie raz Przyszła opóźniona Trochę po sezonie Miłość
krawczyk,"Ja tak niewiele chcę  Panie Twój jeden gest  Miłość chlebem jest  Boże przebacz mi, przebacz mi  Miłość to mój chleb"
kaczmarski,Za ten zakład Boga z czartem O kolejną dziejów kartę I za kije końce oba za zwykłego życia chęć
krawczyk,"Za Tobą pójdę jak na bal, nie obejrzę się,  Nikt mnie nie zatrzyma, nie zatrzyma mnie. Niczego mi nie będzie żal, pójdę tak jak w dym.  Tylko powiedz, że to właśnie Ty /"
krawczyk,"Można zamknąć serce przed miłością I uczynić najsilniejszą z twierdz. W taką noc ktoś jakby więzy rozciął, Miłość wchodzi w taką noc do serc."
krawczyk,"Tłum marynarzy pokład mu zdobi  Słonce na górze pięknie lśni  Dobry fotograf to zdjecie zrobił  Wszystko jak żywe, aż się cni"
kaczmarski,"Rzekł święty Piotr: no cóż, Wycignę ci ten nóż I wchodż, duszyczko płocha. Nie takim tu jak ty Już otwierałem drzwi, Bo Pan Bóg wszystkich kocha."
krawczyk,"Anieli grają, wdzięcznie śpiewają,  A co, co? Niech chwała będzie, zawsze i wszędzie  Dzieciątku. Niech chwała będzie, zawsze i wszędzie  Dzieciątku."
kaczmarski,"W poprzek ulicy autobus czerwony Leżał jak mamut, a za nim studenci Wołali - ""Wolność"" - i na wszystkie strony Szła wieść niezdrowa, że się coś tu święci."
